Reservation-id,Reservation_Status
83975325,2
15293012,2
78131327,1
38344172,1
15136951,1
95066467,1
69364978,1
83076151,2
45815750,2
28146454,1
35190891,2
46923817,3
9659883,3
19358187,1
45244301,2
7243540,1
37331725,1
43649142,1
67311265,1
97787496,1
68829691,2
14898599,1
2208574,1
85411428,2
92473170,1
24920269,1
82468346,1
61464854,1
64260613,1
58562037,1
47934607,1
18473518,1
6174918,3
92692764,1
28515154,2
50675442,1
53261183,1
62286239,2
6723048,3
11135004,1
93506333,1
12386368,2
3680052,3
63716527,1
12431258,1
12946891,1
38282546,1
19585385,1
61708136,1
36684071,1
92236537,1
7934880,2
52580122,1
33053296,3
26818960,1
80423078,1
4535931,1
48747739,1
43683213,1
5025557,3
53985327,2
92923307,2
88450074,3
72110617,1
97619755,3
9236843,1
47095080,1
87587990,1
82451090,1
25553539,1
60362942,1
35025933,3
46262420,1
54353311,2
45625478,1
22498134,1
38550520,2
59567899,1
85263081,1
86272483,2
77150487,1
2718958,1
86529128,1
63593222,1
97907044,1
57117704,1
34139728,3
69755703,1
50295425,1
489569,1
20460868,1
34146657,1
44442423,1
61735297,1
16238707,1
98540026,1
16232630,1
88794796,2
52604895,1
92337882,1
9201042,1
91836596,1
16527896,1
41614945,2
29951275,1
75058864,1
95310373,1
73653384,1
32004848,1
53583531,3
58034214,1
98233510,2
4454983,1
672637,1
68525273,2
21361529,2
67048647,1
67690197,1
61528433,1
97727786,1
37595100,1
6302097,1
69754182,1
72259602,1
3641848,1
32731707,1
3556731,1
60940241,1
93897474,1
65715013,2
82670065,2
98928971,2
9907656,1
52294619,1
82509446,1
14366947,1
86425434,1
38431913,1
84678556,1
26967757,1
30037430,1
10378995,1
65525448,1
79897767,1
738956,1
52312220,1
12973691,1
1136559,2
85771728,1
83911057,2
78641911,1
56483609,1
97270148,1
22744114,1
3477007,2
11471017,1
65751836,1
78283725,1
68656076,2
34125677,1
29373913,1
32247205,3
70741695,1
74248187,3
92259027,1
3596204,2
23506394,1
65045531,2
98577176,2
59986478,1
94955605,1
35655135,1
23663674,1
99664548,1
59855510,2
18969348,1
26265371,1
55750229,1
89602422,3
90783462,1
34300225,1
46903391,1
80155697,1
27662142,2
6222390,2
85524525,1
37480007,1
55428598,1
65797493,3
20061960,2
47199087,1
10260418,1
9746752,1
67139468,1
60634871,1
53819054,2
89830064,1
33243297,3
34890362,1
35896451,1
34911706,2
25998722,1
97178538,1
649124,2
61367175,2
17460804,1
85973647,1
44925821,1
42420723,1
69893288,1
31899876,2
62575378,1
63669387,1
55667532,1
70405950,1
38224976,1
90491030,1
72970791,3
40483145,3
87800461,2
94525681,3
93422353,1
39341346,3
65817461,1
81624414,1
49497444,1
1164005,1
85925462,2
91210577,3
90397982,1
79389419,2
32941111,1
86861463,2
94442457,1
38607749,1
70560954,3
29388468,2
84899203,1
22945006,1
30689639,1
61622598,1
95414443,1
43581896,1
86078165,1
77062771,2
84263576,2
12584187,1
11256358,1
9122782,1
43778704,1
17470915,1
65940919,1
25192909,1
40113251,2
27380459,3
93153045,3
71846686,1
4363902,3
89617312,3
77224569,1
60284929,3
89154977,2
38987701,1
60529273,2
80988629,1
95564150,1
23565115,2
71925855,1
56594943,1
62896128,2
320974,1
61945559,3
51102079,1
17944404,1
74097915,1
72961577,1
9406065,2
31712999,2
772477,1
40876045,1
15525680,1
1220121,3
66373347,1
77485565,1
1709337,2
78783753,1
36118674,1
16034345,1
95411958,1
65283644,1
65974018,2
97308841,2
94035715,2
2780702,1
57537559,1
51223964,1
47840681,1
67776455,1
89529997,2
57812290,1
94519587,1
79663212,1
54828270,2
74811794,1
83345601,2
56570387,1
95026867,1
51381402,1
58074618,1
45015777,3
20609696,1
53246505,2
17367864,2
78968593,2
75176421,1
61418404,2
85020961,1
91920213,3
20137143,3
32345779,1
34956784,3
73216190,1
81278503,1
76449258,1
39481842,1
59827519,1
47252802,1
35043113,2
24583080,1
73050389,3
72460331,1
76872180,2
2132883,3
24137681,1
91676758,1
51264056,2
34657093,2
82768374,1
62247784,1
9209094,1
8727009,2
99694281,1
75890985,1
7334404,1
69203107,2
15049567,1
40660103,2
84200991,1
68582654,1
78684562,2
2255268,1
16921933,1
63837732,1
4731034,1
2823450,1
65338348,2
70252390,1
68425557,1
35313163,1
90162894,1
22124694,1
93127191,2
66087258,1
99927089,3
66271439,1
33981655,1
45405102,2
74623799,3
45329763,1
40057073,1
98869764,1
63689535,2
40679347,1
10231015,1
4768008,1
84146039,1
58162426,1
72961971,1
89192605,1
29711403,3
38619269,2
18739601,1
67221043,1
30962836,1
57123141,1
64247976,1
32539333,1
71881293,1
4498414,1
30658759,2
50848259,1
42166026,1
60918816,1
8554259,2
79685291,1
18061332,1
34182637,3
20209689,1
70923481,1
53176772,1
57825978,2
76289146,1
70522186,3
79469857,3
56567337,3
65100356,2
67322260,1
84520269,2
31754068,1
80079409,3
88645371,1
72759458,1
26478361,1
84805785,1
54353676,1
42664865,1
68053239,1
19544177,1
2042510,1
16366144,1
12280716,1
64301770,3
75984731,1
71615098,1
82440114,1
3633598,1
28676460,1
25997925,1
13468858,1
76193682,1
15938319,2
26316748,3
69906105,1
99146661,1
5100624,1
51555503,2
23378791,2
10181515,1
25247938,3
66900837,1
50504572,2
86339920,1
84106109,2
27926291,1
24563762,3
26614815,1
57297857,2
38096780,1
24372436,2
85819413,1
91042702,2
68953549,1
44390749,1
29163663,1
24744742,2
99742323,3
3494637,2
46430910,2
87687863,3
36272486,1
89842859,1
75033128,2
27927711,1
33515702,1
63063406,1
31874018,2
2474153,2
96647907,3
78617449,1
56358558,2
48419566,2
13868313,1
50918269,1
1097513,1
7640295,1
73305940,1
25777461,2
69099321,1
77466976,3
76053774,1
96792780,2
98761627,1
73437079,1
90953434,1
60335743,3
78402237,1
47994902,2
15981661,1
93844687,1
84852694,1
48273730,1
64483572,1
57590463,1
2516360,2
16393790,1
42746498,1
6013315,2
20914768,1
29868001,1
82789513,2
91924362,1
59292493,3
54269093,1
80007056,1
91930301,1
71591534,3
61340580,1
17562504,1
11362956,1
34700604,1
41874714,2
81399524,2
244000,1
65102091,2
96681770,1
3042934,1
10668465,1
12693432,1
84215591,1
80554215,1
5322069,1
32202952,1
38282132,1
78657053,3
73222811,2
91388609,2
83226738,1
32597237,3
77491577,2
64627593,1
83467621,2
39378946,1
30573845,1
76301539,1
15413452,2
59474405,2
18401635,1
76529547,1
7379978,1
12870914,1
38688367,3
51572415,1
61096650,2
84100297,1
66660796,1
82925803,2
49009601,1
80720138,1
82681968,1
46283531,1
36192374,1
87846915,1
964706,3
95722773,1
13090702,3
92563485,1
44574975,1
62829280,2
2519077,3
52702877,3
11817789,1
21486995,2
82240870,1
81843608,3
27177544,1
90373160,1
84805472,3
90287000,1
6372131,1
45982138,3
32649490,3
52362704,1
74782301,2
88582394,2
5778999,1
99865370,1
56993732,3
58545933,3
68090145,1
82015514,1
73986568,1
41768772,1
8639098,3
71066522,1
66271696,2
60976249,1
88813842,2
45257482,3
45205638,1
70883085,1
73940542,1
9181036,1
53524606,3
77246132,2
37867080,1
99805169,1
50339108,2
44021654,1
8853439,3
11103245,2
22592855,2
71025964,2
65651720,1
24262834,1
33720048,1
68422365,1
86629674,1
33621396,1
53001947,2
99468721,1
13977094,2
97698460,1
88107235,1
32880915,1
94103059,1
23934717,1
64829276,1
29933861,1
30948732,1
94698701,1
35653219,1
87537168,1
68550289,1
22356627,1
95289606,1
91802072,1
89261512,1
56446220,1
54890181,1
95094327,1
80509987,1
74754942,1
67380812,1
99756896,2
2430028,1
77648216,1
83191944,1
17684010,1
29226178,3
99708842,1
69210554,2
33465549,1
81670375,1
23380975,1
69729338,2
89183454,1
75878079,1
36265195,1
32969255,1
28930887,1
50815091,1
1881274,1
1155758,1
64172176,1
29271830,1
91401105,1
78336302,1
34951489,3
63801194,2
89966347,1
10808461,3
4406534,1
7602665,3
40660488,1
93569363,1
42802734,1
19595191,1
95357202,1
83609095,1
67585602,1
95974371,1
9625508,1
38099293,2
72649830,1
14660067,1
41232727,1
23402166,3
4984128,1
21210426,1
41447112,1
60634462,1
8234321,3
21742258,1
255736,1
87479737,1
44802651,2
6301724,1
7975341,1
3863462,1
20779713,1
72020813,1
10459657,1
69510797,1
61443270,1
47713030,2
61438557,1
39523483,1
60959311,3
68800796,1
30713627,1
3141740,1
44778691,1
40673727,2
86740083,3
45058735,1
50054962,1
66661559,1
11384099,2
1624305,1
97629136,1
12775174,2
68109958,1
98499290,1
82624659,1
20472760,1
87054305,1
18197773,1
442773,1
39873114,1
92146832,1
87410502,2
79043692,1
54551201,1
40962670,2
59372611,1
1482209,1
86239976,1
82771697,1
39319078,2
24387898,1
6229724,1
28534345,1
51997718,1
19167171,1
61117547,1
64788698,1
12960669,1
11787022,1
34818088,2
67165469,2
67459890,1
65155373,1
48498201,2
92165704,1
33247236,2
46678262,1
63491163,1
47950865,1
68385398,1
22697348,1
66088269,1
57011312,1
3061001,1
25175876,1
12286644,2
53403546,2
30929972,1
42702118,1
9235904,3
43987683,2
13579467,1
1829883,2
88992850,1
6830595,1
19915866,1
41278258,1
80670693,1
75433844,1
4318167,1
25692244,1
56763048,3
94230735,2
18759065,1
39385054,2
39295632,2
29101448,1
23973990,2
33218331,1
77697751,3
52593494,1
72754167,1
29525359,1
87476952,3
59685178,3
81641413,1
79100181,2
95245839,2
22640274,2
46795646,1
68422702,1
97204913,2
95444147,1
322633,1
98072286,2
21107683,3
71511156,1
46335826,1
68398987,1
8987123,2
12827854,1
43711013,1
79780211,1
31267900,1
99850766,1
52418975,1
65554993,1
41176381,1
21483630,1
46162917,1
12828035,1
22687237,3
8108399,3
94112231,2
97245300,1
82029052,1
43272362,1
69999465,1
74302517,2
57351878,1
15577242,2
82280845,2
3326101,3
32240604,1
54139621,2
80424676,1
47831746,1
70681972,1
26551703,1
100679,2
85458407,1
76449238,1
19023443,1
97569024,1
31790666,1
96561506,2
70812048,1
70771145,1
85065167,1
58312846,2
85446936,1
18683134,1
37261811,1
48590326,1
90511459,2
88402771,2
18609405,1
70536512,1
48723766,2
71682104,1
84472884,2
94540524,1
20081672,2
90498156,1
39862102,2
2986513,1
71020923,1
11050974,1
73947319,1
25148166,1
26200175,2
63700293,2
65966555,1
73094116,3
94797207,3
41802714,1
25360364,1
62913302,1
48317204,2
11679216,2
344030,1
26342770,1
2130705,3
47654490,3
21859676,1
9377354,1
57546978,1
7190821,1
14372532,3
69350556,1
40747350,1
64810591,1
41043772,1
21753367,1
80434987,2
37868684,1
51249933,3
80359817,2
49489899,1
23216017,2
88072468,1
23142597,3
81007808,1
54623562,1
18324699,1
75498272,2
1168199,1
47904671,1
55625010,3
93802723,1
60312495,1
27958779,1
54691652,1
146559,3
63061351,1
34952205,1
35587413,1
92386141,1
68007883,1
57477534,1
7771634,1
60610853,1
64099015,1
48980211,1
53361809,2
72565508,2
33983544,3
76884064,1
26480449,1
36637637,1
55159501,1
62075452,1
96603700,2
58434136,1
50250520,1
8551884,1
85496242,1
60183897,1
23295227,1
31423767,1
64465482,2
78474247,2
62561054,1
10245009,1
80245871,1
79192194,1
5827840,1
48867091,1
67906642,3
26314538,1
72862999,2
71352584,1
54379534,1
32829294,1
20971718,3
44936084,1
16012987,1
71421587,2
96874644,3
25404551,1
91368194,3
25128592,1
39421277,1
83073780,1
72464404,1
69692541,1
26635402,1
45065812,1
10977469,3
90675225,1
28449927,1
24375409,2
27550950,1
49442899,1
52865393,1
26100559,1
98967268,1
33902173,1
51494485,1
12503686,1
97884772,1
12243817,1
17410417,1
77507446,2
46167372,1
41551935,1
15561096,2
64106937,3
86772355,2
91274201,2
99710889,1
30492803,1
74914286,1
31427936,1
20205577,1
78337063,1
22339600,1
19874078,2
56326367,2
46598038,1
65740316,1
40028177,3
75646514,1
5152643,1
1105612,1
66485161,2
76426906,1
44654410,1
90528802,1
12965017,1
49823963,3
57078122,1
49531178,1
61878166,1
33810479,1
73771918,3
38371274,1
91007713,1
59377797,1
77291288,1
22691991,2
11024543,1
55315656,1
59995428,2
43061646,2
34458985,1
81263177,1
86380742,1
32894739,1
11831033,1
9536552,3
65456983,3
77304094,2
51453126,1
89330598,1
45527180,1
23711406,1
18858868,1
59430808,1
43117469,1
53807169,2
23758133,1
56271369,1
75383675,1
15776314,3
7353440,2
50671309,2
16988296,1
59097958,2
68141368,1
41782313,1
37579960,1
13925964,2
76438193,1
17183138,1
92185592,1
86429823,1
33147964,1
81894339,2
51268497,1
1387022,1
93019323,1
97808763,1
89514467,1
66229306,1
94180843,1
84993696,1
98839800,1
385120,1
87732768,1
92762969,2
83085916,2
10618184,1
26680071,1
12981748,3
59549278,1
9526815,1
81392523,1
60572413,3
39246430,1
3094636,1
20506586,1
69117467,1
69787976,1
81349158,1
51743437,2
49476942,1
71839850,1
89341744,1
93008272,2
2219837,1
41751726,1
66838564,1
6724635,1
2241902,1
86151761,1
80147569,1
7101365,1
44511291,1
88079653,1
52865260,2
33218313,1
34824911,1
58810231,1
58130671,1
85207721,1
93964114,1
59789215,2
4649037,1
58358126,1
4650785,3
44716312,1
43314265,1
12961368,2
64349345,1
4588276,2
62187682,1
65922130,1
56454382,1
15154520,1
73935467,2
32794287,1
71999295,1
59532442,1
6634001,2
14908846,1
30991152,1
21915580,3
88370208,1
46845932,1
94592577,1
8139697,1
48116251,1
29726119,2
98939344,1
23964548,3
36722406,2
82038699,1
21051428,1
37198035,1
73884821,1
66522950,1
80729114,2
60290818,2
84211221,2
93372712,1
26270930,1
25714167,2
48131698,2
56723341,1
73052957,1
83968500,1
29536498,1
41275836,1
62914733,2
12030000,1
10180058,1
2712446,1
46374832,2
6155515,1
77919222,1
67485233,1
32731314,1
49308675,1
13300044,1
97331668,3
57298799,1
95496525,1
48044351,2
10344640,1
1860691,1
30032094,1
52576883,2
83216764,3
21313241,1
75104688,3
26077976,3
56731782,1
11755297,1
3995196,1
55448267,3
63331247,2
423519,2
92672803,3
41823717,2
15869969,1
61297830,2
13844550,1
45326867,1
48394298,1
69388614,1
5166281,3
39154996,1
834471,2
10032261,2
76697462,2
12103210,1
59820162,1
12266886,1
54070340,1
96352434,1
35245843,1
87923139,1
56960414,2
96042376,2
4577940,1
91978599,3
22850339,1
94106138,1
7684286,1
70709751,1
8399281,3
99113400,2
22778822,1
16044174,1
41842808,2
22463820,1
77617534,1
47527250,3
27900391,2
98411832,1
67344420,2
67746547,3
43473465,1
95756858,1
87840884,1
10958598,1
75104092,1
25633505,1
22101459,1
76431464,1
38684336,1
92476858,1
45200833,3
88957616,3
57085019,2
38696010,1
2798037,2
54374290,1
37171306,3
27965213,2
536219,1
69557488,1
92635162,2
55668964,1
77747162,1
77213711,1
50413354,2
46148474,2
30884270,1
45601437,3
38810153,1
90947336,2
64809030,3
47504653,3
85537455,1
64805405,1
13543115,1
6450455,3
71846898,1
25442004,3
46009929,1
99982225,1
2293656,1
61097617,1
53979776,1
18055208,1
30723442,1
34210726,1
62585112,1
57055232,1
62074286,1
55645316,3
2221573,1
11628282,1
52522070,3
99051077,1
7576530,1
68285617,1
22876778,2
30772530,1
28027298,1
54822029,3
12402536,1
42883842,1
29453719,1
99528131,1
15938091,1
68333080,1
12447784,1
6280972,3
62412818,1
46733506,1
18609182,2
51293574,2
16841366,1
24341514,2
92081153,1
2982616,3
78317376,2
26590311,3
9222955,3
84792801,1
72211200,3
98482889,1
74399157,1
9784901,2
84087248,1
2466496,2
5798406,2
10805856,3
74038897,1
76166687,2
70256430,1
99539532,1
27774731,1
83108063,1
6453675,1
70095267,1
10866821,2
42285667,1
6541697,3
298258,2
94997431,2
68526693,2
64493971,1
35060342,1
63755975,1
30597945,1
59019732,1
54874457,1
54153141,1
16928467,2
78017410,3
24066672,2
11344846,1
47718960,1
18063859,1
48947279,1
73170938,1
35679838,3
38262540,1
22808223,1
54960834,1
8615769,1
15612750,1
35364024,2
82832190,1
5851697,1
83584833,2
71309814,2
63792048,1
21168262,1
55655549,1
91294583,1
65487723,1
85150317,1
37320281,1
69474947,1
78619486,1
85348285,1
14680676,2
63111394,1
76479422,1
31645350,1
78326224,1
90661793,2
25838820,1
98918449,1
60333915,2
74267204,3
97374427,1
79409258,1
48860043,2
30125722,3
5207284,1
76354945,2
78016591,1
47661716,1
66083124,1
21201121,2
42701655,2
70452869,1
99599082,2
41421084,1
70476396,2
39944616,2
18432525,2
73203994,1
26615892,3
35122476,1
4882237,1
21645389,2
83031683,2
75054217,3
70316383,1
58509971,1
72766823,2
30963900,2
67478845,1
15271098,1
67570740,1
83674014,2
7307988,1
97205512,2
49059940,2
63290286,1
48293717,3
79607632,2
49317412,1
55594999,1
44074683,1
49344213,2
36336995,1
11853594,1
91734377,1
20227183,2
1265547,1
51735086,1
87646214,2
95376728,1
37469563,2
37633288,2
18228713,1
55647895,1
38157546,2
97318445,1
82754814,1
33911269,2
75188130,1
61833829,1
40313708,1
48031238,3
11834483,1
22731352,1
52792899,3
45638406,1
16961545,1
9528344,1
60252468,1
97393857,1
69172836,1
92622070,1
42478621,1
72967028,2
95075959,1
21543690,1
83646596,2
84621589,1
78623723,1
54339997,1
53359936,1
52499554,2
32754623,1
51605539,1
52547915,2
80338288,1
94586433,3
80916902,1
99259352,3
80523635,1
47232512,3
3843255,1
7628369,3
84297555,1
20086711,1
8245282,2
65627144,1
81225306,3
71797829,1
91683299,2
4440528,2
55454923,1
61081612,3
83804555,1
95319204,2
49618143,1
78710175,1
96462721,1
69441406,2
47358170,1
21007556,1
74220194,1
86167775,2
74789631,1
26698230,1
98365493,1
1623211,2
30332079,1
79247958,1
6146859,1
87000052,1
76695249,1
29713558,2
9907801,1
9317491,3
25780833,3
21098527,1
85936303,1
37055225,2
64574136,1
60991661,2
26136545,2
95327958,1
79736508,1
7734288,1
72492324,3
38294195,1
19164874,1
85685705,1
32601571,1
82920139,1
71071216,1
31439444,1
71728834,1
67895136,1
94618632,2
26641241,1
97765897,1
67462384,1
92843509,3
47546011,1
32481134,1
19037297,1
6867527,3
18738048,1
91247576,1
28348117,1
14776929,2
88946501,1
60198776,2
46882893,2
32891408,1
83953970,1
50560181,2
52490175,1
31978954,1
92943593,2
77390700,1
79076594,2
8334519,1
81577179,1
8584289,1
11599120,1
45473652,2
5909549,1
49689234,1
37334356,1
48431379,1
90897814,1
13411865,2
81303565,1
84587880,1
53849700,1
76739157,1
35894492,1
15576528,2
37326239,3
21551504,2
20748907,2
87138372,1
66875030,1
12482222,1
30603259,1
16621201,1
49459908,1
65324279,1
44524349,1
68518967,2
67638190,2
28701425,1
31825028,1
50781984,1
57645092,1
60731930,2
1049488,1
93125226,2
47779427,3
23910370,1
95762631,1
51245266,2
31656607,2
39233359,3
45217885,3
90697590,2
17473992,1
65377461,3
16315798,3
97368251,2
55295718,3
26941717,1
16214362,1
48306430,2
66830972,1
65237582,1
61940550,1
1384720,1
51845553,1
30442529,2
19693266,1
25532421,1
78552256,3
27935584,2
37133968,1
75078090,2
46138443,2
90018189,2
75038038,1
13666585,1
48146893,1
48234921,3
73228748,1
62956131,1
95425926,1
24147362,3
80924116,1
4431018,1
89126590,1
76107510,1
19447668,1
28032096,1
98154983,1
16442638,1
21374488,3
20352990,2
62553001,1
17358202,1
82328228,1
32732253,1
44499858,1
92341843,1
38093978,1
24552370,1
83651671,2
13648146,3
7952936,2
90405063,2
71365967,1
86538332,1
13639344,2
68492935,1
22308123,2
27430394,2
16523014,2
99727808,1
15228342,1
8753114,2
25464158,1
74042706,1
87651378,1
48230750,1
9429360,1
89908453,1
59779632,1
53634788,2
86158783,1
72671408,1
95379227,1
98705794,2
23773248,1
53558353,1
62812607,3
8662623,1
57729089,2
30172004,1
68318,1
78725187,2
42471625,1
92539534,1
27777100,1
49896464,1
49627174,1
63452695,1
11839133,1
60252383,2
28203548,1
52145976,2
96245471,1
85619324,1
22689905,1
82119035,2
5613791,2
2790403,2
15246210,1
56761077,2
35673687,1
34662730,1
7891943,2
56720001,1
36833630,1
35333204,1
32631580,3
1241907,3
23434367,1
90964626,1
85846294,1
14411182,1
43504013,1
67541827,1
76235501,1
60141508,1
58831831,1
59293650,1
32836106,3
17183168,1
35902527,1
21646184,2
40824343,2
22052744,1
64189516,1
56300692,1
93449150,1
79235295,2
21613979,1
55967964,1
29913598,1
93742460,3
66606126,1
95367563,1
87162513,1
92526335,2
8076511,2
73847953,1
47385700,2
77966835,2
37579215,1
26243545,1
21812269,1
6409114,1
57392971,2
19767398,1
74060235,1
28124818,1
59580432,1
62540637,1
7264169,3
5706435,1
66555318,1
95070625,1
54944571,1
45080277,1
40542724,1
7274014,3
70068622,1
31012066,2
21220589,1
85837267,1
36695999,1
42331245,2
67143963,1
82558546,1
46947074,3
81821726,1
88317524,1
60382297,1
81119941,2
57582771,1
85868552,1
40289722,1
6666823,1
11419979,3
23989351,1
86757901,1
15881609,2
82764348,1
43713979,2
11630234,1
10541829,1
36609272,1
84098506,2
21494125,1
58302950,1
99413607,2
19139587,2
14888385,1
27094493,1
45385947,1
43085117,1
7364514,1
77274278,1
22997376,1
17609344,1
83192976,2
57651929,1
61485968,1
3010978,1
13423022,3
17963529,1
39614885,2
74112796,1
99961316,1
25328768,3
74919823,1
14077765,2
66663224,2
11924996,1
85784923,2
55834534,3
21059575,1
39641094,1
91483981,1
95837906,1
99115384,1
2807494,1
24671722,2
37407407,1
75873152,1
81972360,1
39205253,1
70090390,1
69060786,3
41876769,1
8660729,1
30724993,1
54740023,1
18875352,3
75507333,1
42531222,1
40092495,1
52686791,1
85760116,3
31854060,1
22982993,2
33090365,1
89945473,1
32184517,2
90067568,1
34291467,2
94509732,1
96965810,1
36949796,1
70461460,1
54763754,1
42329401,1
51368911,1
42331920,1
92432382,1
78524118,1
31843079,1
42704518,1
63345571,1
4855164,1
71229894,1
33514337,1
52000526,3
52287951,2
88808150,2
2830269,1
80494453,1
32905391,1
92326050,1
84380901,1
97127845,3
34116454,1
32647014,1
55240625,1
82651375,1
43453111,1
6771023,2
3354403,1
92039626,1
91014705,1
41921834,1
8901216,1
23480543,1
63573419,2
13346059,1
35396924,3
48803735,2
87535107,1
90563621,3
567520,1
86593443,1
47611611,1
39863741,1
28568441,1
38932769,3
28495940,1
77641549,1
36314529,1
33787722,2
50189940,1
56602311,3
48354691,1
33053560,2
83915119,1
36945931,1
88936756,1
1737355,1
94036739,1
32814808,1
98233883,2
75178481,2
52950446,1
10267064,1
16186505,3
51581940,1
93630028,1
2599721,2
63215234,2
90363870,2
70218719,1
52614588,1
94093356,1
40228729,2
69047112,3
68580741,1
6404502,1
1582051,2
18945676,1
75269287,1
46295940,2
21736444,2
43740135,2
82181502,1
55548773,1
22809172,2
54371670,1
95356183,1
25490845,1
68109512,1
69231911,1
48317103,3
94286691,2
72398284,1
79470190,1
70340980,1
16520129,1
21401468,1
5176392,1
96623093,2
45647795,2
29061949,1
66630075,1
36625655,1
53404048,1
50306620,1
87915215,2
11012785,1
55035543,3
90972458,1
58635173,3
6761650,3
38171346,1
33900019,1
80248967,1
9149580,1
58739528,1
62774962,1
93821649,3
69858344,1
60330243,1
18023232,1
44811514,3
89096698,1
32015244,1
41124676,1
9452383,3
3930633,1
55306217,2
80554370,1
1331314,2
61471691,1
20764931,1
80848701,2
87735680,1
13619724,1
6969326,2
97817763,1
23242377,1
41132575,1
74359998,1
54053297,1
3875231,1
96304410,1
6448686,2
42094348,2
82163596,1
6520839,1
54519834,2
80593075,3
94119065,2
7178635,1
45478068,3
82038862,1
75845281,1
21160037,1
91041527,2
20233226,1
60145766,2
70410069,1
45235935,1
67835297,1
76100039,1
35209776,3
15625213,1
99133983,1
28951321,1
69156739,1
15507498,2
76547659,1
96357259,3
99559083,1
821376,2
67772944,1
25442545,1
15246701,1
21540236,1
40945273,3
88171283,2
13918399,1
60156469,1
21116630,2
72833095,3
43414875,2
94132784,1
96385717,1
67103292,1
59514237,1
2761985,1
2933606,1
62686912,2
56910850,2
82119637,2
64336892,1
28127237,1
94622531,2
8278097,1
29401477,1
71789602,1
50482646,1
16482466,1
58855971,1
44548213,1
78789377,2
40806438,1
57225981,1
47419937,3
20930826,1
28640493,1
63284313,2
34084210,2
16599563,1
67413491,3
46031389,1
20611469,1
7632520,1
74186254,1
28611959,1
53978907,1
77208177,1
2860306,2
94469494,1
66634626,1
83613144,2
17791372,1
99093252,3
95980896,1
30462130,1
24922413,1
36220497,1
40943888,1
53149506,1
58929848,1
35680213,3
69625514,1
40665326,1
99540478,1
91191393,1
16816082,2
5736450,1
99983667,2
4573733,1
78517972,1
80964309,3
21330207,1
63664612,1
16986311,1
70505396,1
55367030,3
86896833,3
33956778,2
44554348,1
46230473,2
37578108,1
30661471,2
7221301,2
94435519,2
30748418,1
23437956,2
50323599,2
32843248,1
45793593,3
15887185,1
66012657,1
23681376,1
85736996,1
